,A,C1,Y,C2,C3,C4,X1,X2,X3,X4,C5,C6,X5,X6
3542,0,0,0,3,0,3,1,1,0,0,-0.8402899001841295,1.724094596638674,1.3743998743826698,2.233704961333991
3543,0,0,1,1,1,2,1,1,1,2,-0.8778566249370554,0.8953618470047475,0.5104043482908174,2.181475806005129
3544,0,0,0,1,0,2,1,1,0,0,1.0769237703087087,1.724094596638674,2.029903900280268,2.233704961333991
3545,1,1,1,0,1,2,1,0,0,2,1.2230188605738521,1.7529694792743586,1.34767892295023,0.7702252280394042
3546,1,0,0,2,1,3,1,1,0,3,-0.07080436124358158,2.1694032777042773,1.8791875242643314,2.170025416854654
3547,1,1,1,2,0,1,1,2,1,3,1.2230188605738521,1.7529694792743586,0.9873688697260781,0.7702252280394042
3548,1,1,1,1,0,0,1,0,1,2,1.2230188605738521,1.7529694792743586,1.9894833819392308,0.7702252280394042
3549,1,1,1,2,1,1,1,2,1,3,1.2230188605738521,1.7529694792743586,2.051493601786791,0.7702252280394042
3550,0,0,0,1,1,3,0,0,1,2,0.7376360916893425,2.73992698321085,1.6413502406564002,2.2639645139925375
3551,1,1,1,1,0,2,0,3,1,3,1.2230188605738521,1.7529694792743586,2.051493601786791,2.2047379174873374
3552,1,1,1,0,0,1,1,0,1,2,1.2230188605738521,1.7529694792743586,2.051493601786791,1.8622922818415208
3553,1,1,0,3,1,1,0,0,1,1,2.66561398360831,-0.6307576772405183,1.211219468710071,2.170025416854654
3554,1,1,0,0,1,0,0,1,1,1,0.005561911458433322,-0.6307576772405183,1.4353077252366042,2.170025416854654
3555,0,0,1,3,0,0,1,0,1,2,-0.8778566249370554,1.5234027438430782,0.6651007148000943,2.2815311381555023
3556,0,0,0,1,0,1,0,3,1,0,1.6779125101043437,2.958530217759397,-0.1564037418695614,2.2639645139925375
3557,1,0,1,3,1,2,1,1,0,0,1.2230188605738521,1.7529694792743586,0.3483404925426954,1.5206045540294597
3558,1,1,1,0,0,0,1,0,1,0,1.2230188605738521,1.7529694792743586,2.4063413765356856,1.929967835058263
3559,0,0,0,0,1,0,0,2,0,1,0.5461397662983442,3.052686302834934,1.6640920818908589,2.2639645139925375
3560,0,0,1,0,0,2,0,3,1,0,-0.8778566249370554,1.0057459504151844,0.8677112073742533,2.2815311381555023
3561,1,1,0,3,1,2,0,3,0,1,0.7681646386531205,2.2581429741408146,2.18383504986077,2.170025416854654
3562,0,0,0,2,0,3,1,3,0,2,0.7864907291932536,3.444652011813613,2.5498493154475765,2.2639645139925375
3563,1,1,1,2,1,0,1,0,1,1,1.2230188605738521,1.7529694792743586,1.2026471363853595,1.4646677072361682
3564,0,0,0,1,1,0,1,1,0,1,2.263790127622601,1.4393473531044352,2.2968121885749326,2.2639645139925375
3565,1,1,1,0,1,0,1,3,0,3,1.2230188605738521,1.7529694792743586,1.8527300140474332,1.4646677072361682
3566,1,1,1,2,0,0,1,3,1,2,1.2230188605738521,1.7529694792743586,1.8527300140474332,1.4646677072361682
3567,0,0,0,0,0,3,0,0,1,2,-0.46684418158597873,2.5409380856744677,1.159413365437346,2.2639645139925375
3568,1,1,0,3,0,1,0,2,0,3,1.637122395521389,3.62098370704784,2.18383504986077,2.170025416854654
3569,1,1,0,1,1,2,1,1,0,1,1.637122395521389,3.62098370704784,2.18383504986077,2.170025416854654
3570,0,0,0,1,0,0,0,0,0,3,1.1928864102757046,1.992078214840674,0.1378090736375368,1.8579490170763062
3571,0,0,0,3,0,1,0,0,1,1,0.3832633926828597,2.241485232813927,1.4514123798289902,1.8579490170763062
3572,0,0,0,2,0,1,1,1,0,2,0.3832633926828597,1.1105712911913908,1.4514123798289902,1.8579490170763062
3573,1,1,0,2,1,1,0,2,0,1,1.0435001063970266,3.324123529934023,2.18383504986077,2.170025416854654
3574,1,1,1,1,0,0,1,3,0,3,1.2230188605738521,1.7529694792743586,2.0333736045016773,1.3903371102245665
3575,0,0,0,2,1,3,0,0,1,1,2.2044379093288464,1.1676822429166094,2.366133802413417,1.8579490170763062
3576,1,0,0,2,1,1,1,1,1,0,1.0435001063970266,1.7623079572317202,1.3906437523207753,2.170025416854654
3577,1,1,1,3,0,3,0,1,1,0,1.2230188605738521,1.8898031141283087,2.0333736045016773,1.1419848835883373
3578,0,0,0,3,0,1,0,0,1,0,0.5420218104248256,2.752487581634295,1.6800529291044604,1.8579490170763062
3579,0,0,0,2,1,3,1,2,0,2,0.5420218104248256,2.752487581634295,1.6800529291044604,1.8579490170763062
3580,0,0,1,3,1,3,0,0,0,3,-0.8778566249370554,1.9274552072287743,1.150700048726494,1.9760735408718313
3581,0,0,0,3,0,1,1,1,0,2,0.13902181232640598,2.752487581634295,1.6800529291044604,1.8579490170763062
3582,1,1,1,2,1,0,1,3,1,2,1.2230188605738521,1.8898031141283087,0.7725436952859226,1.1419848835883373
3583,1,1,1,1,1,1,1,3,1,1,1.2230188605738521,1.8898031141283087,0.7725436952859226,1.1419848835883373
3584,0,1,1,3,1,3,1,0,0,1,-0.8778566249370554,1.4236246885735788,0.9676046655835513,2.069137093526394
3585,1,0,0,3,1,1,0,1,1,2,1.4579454708280495,2.077846109792523,1.7697532829273506,2.170025416854654
3586,0,0,0,0,1,1,0,1,1,0,1.4843506342711201,2.752487581634295,1.0806461273715235,2.2881257006622744
3587,1,0,0,1,1,3,0,3,1,3,1.4579454708280495,3.375137800645226,1.7697532829273506,2.170025416854654
3588,1,1,1,2,0,1,1,3,0,0,1.2230188605738521,1.7369269838852364,1.731883372414426,1.2266908161467438
3589,1,1,0,0,0,1,0,2,0,3,1.024625009231209,-0.04062859956542075,1.024904125619369,2.170025416854654
3590,0,0,0,0,0,3,0,1,1,3,0.6516857152521172,3.017019032248011,1.039050892106647,1.4927798483349775
3591,1,1,0,1,0,3,1,0,0,0,1.024625009231209,1.5753352470591255,1.024904125619369,2.170025416854654
3592,0,0,1,3,0,1,0,3,1,0,-0.8778566249370554,1.4236246885735788,3.1627079889195664,2.3306758152353364
3593,0,0,0,0,1,3,0,1,1,0,0.9327557280929357,1.0795175249116566,1.2878060574669412,1.4927798483349775
3594,1,1,0,3,1,0,1,2,0,1,1.4355560726789904,0.7056590278255659,1.024904125619369,2.170025416854654
3595,0,0,1,3,0,2,0,0,0,3,-0.8778566249370554,1.4236246885735788,1.3794386270235965,2.3306758152353364
3596,1,1,0,0,0,0,0,3,0,0,2.4096786152740295,4.758054564287373,1.516539408512339,2.170025416854654
3597,0,1,1,1,1,1,1,3,1,1,-0.8778566249370554,1.4236246885735788,2.139041024752567,2.3306758152353364
3598,1,1,1,0,1,0,1,1,1,0,1.2230188605738521,1.7369269838852364,1.6747941968831612,1.6467381142236657
3599,1,1,1,2,0,2,1,3,1,3,1.2230188605738521,1.7369269838852364,1.6747941968831612,1.6467381142236657
3600,0,0,0,1,0,0,0,1,0,0,0.2656104551758389,3.6073926107259386,0.7082101156324243,1.9689900981141322
3601,0,1,0,3,1,0,0,2,0,1,0.2656104551758389,1.0385299171068323,0.8232849472424484,1.9689900981141322
3602,0,1,1,1,1,2,1,0,1,2,-0.8778566249370554,1.4236246885735788,2.383275977272738,2.3306758152353364
3603,0,1,0,1,1,3,1,2,1,1,0.2656104551758389,0.3071011525024656,0.5923920140352943,1.9689900981141322
3604,1,1,1,1,1,3,0,3,1,0,1.2230188605738521,1.7369269838852364,1.5956804532264781,1.6467381142236657
3605,0,0,0,1,1,1,0,1,0,3,0.2656104551758389,1.5582357800755529,0.170609041558195,1.9689900981141322
3606,1,1,1,3,1,2,0,3,1,3,1.2230188605738521,1.7369269838852364,3.143371540203762,1.6467381142236657
3607,0,0,0,1,0,3,0,1,0,0,1.7642569034584208,1.4829291573499634,1.3125400237412257,1.9689900981141322
3608,1,0,1,0,1,1,0,2,0,0,1.2230188605738521,1.7369269838852364,1.8731996820219883,1.6467381142236657
3609,0,0,1,3,0,1,1,3,0,0,-0.8778566249370554,1.4236246885735788,2.051865368469966,2.5742306335010996
3610,1,0,1,3,1,2,1,1,1,1,1.2230188605738521,1.7369269838852364,1.4080854066679729,1.6467381142236657
3611,1,1,0,0,0,3,0,3,1,2,-0.47430198688867575,0.5292691052152194,2.0855210766832597,2.170025416854654
3612,1,0,0,0,1,2,1,2,0,3,1.5496472399952101,2.92943804046264,2.0855210766832597,2.170025416854654
3613,0,0,0,2,1,2,1,0,1,3,1.8918341078003293,2.7259356430176664,2.4858882325366514,1.9689900981141322
3614,1,1,0,3,1,1,0,2,0,0,1.5496472399952101,2.8712884874799487,2.0855210766832597,2.170025416854654
3615,0,0,0,3,0,2,0,1,0,0,0.40781856012622897,2.584418333164397,-0.5653119436302778,1.9689900981141322
3616,0,0,0,2,0,0,0,3,1,2,0.40781856012622897,2.496395855640573,-0.5653119436302778,1.9689900981141322
3617,1,1,0,1,1,3,0,3,0,0,0.3374900791703781,2.77568880369335,2.0855210766832597,2.170025416854654
3618,0,0,1,3,0,2,0,2,1,1,-0.8778566249370554,2.2577094046836885,1.8053221978036234,1.642972141299237
3619,1,1,1,2,0,3,0,3,1,0,1.2230188605738521,1.7369269838852364,0.3261845199704463,1.8370898776532099
3620,1,1,1,2,0,3,1,3,0,2,1.2230188605738521,1.7369269838852364,2.1512153746069425,1.8370898776532099
3621,0,0,0,1,0,0,0,1,0,1,0.8773752716072561,1.7224953199373798,0.39826657521988795,1.9174536483093658
3622,1,0,0,3,1,0,1,2,0,2,1.4568393859237119,2.417582861771053,1.5746838847292146,2.170025416854654
3623,0,0,0,3,1,3,0,0,1,3,0.9224733453507037,1.7224953199373798,2.252043228307606,1.9174536483093658
3624,1,1,0,3,0,2,1,1,1,1,0.9543767236738195,0.9457589731792653,1.5746838847292146,2.170025416854654
3625,0,0,0,0,0,3,1,3,0,0,2.262011583313617,2.0104531728405917,1.270865008214053,1.9174536483093658
3626,0,1,0,1,0,3,1,0,0,1,0.23893996832497866,2.0104531728405917,1.270865008214053,1.9174536483093658
3627,1,1,0,2,1,2,0,1,0,1,0.09622906609242488,-0.41467694608286987,0.5444784149112949,2.170025416854654
3628,1,1,1,0,1,3,1,3,0,2,1.2230188605738521,1.7369269838852364,2.2146129698258146,2.5285441305392036
3629,0,0,1,1,1,3,1,2,1,1,-0.8778566249370554,1.8193838164325535,-0.8890032735093283,1.8822107691048144
3630,0,0,1,3,0,0,1,1,1,2,-0.8778566249370554,1.8193838164325535,-0.8890032735093283,1.9761562295952542
3631,1,1,1,0,1,1,1,0,1,0,1.2230188605738521,1.7369269838852364,0.30458899079569823,2.5285441305392036
3632,0,0,0,1,1,3,0,1,0,3,0.7639304662637514,1.984609984203439,0.546529820472587,2.0447876322625396
3633,0,0,0,3,1,0,1,1,0,2,0.7639304662637514,1.8310897113329783,2.9066871807821135,2.0447876322625396
3634,0,0,0,1,0,3,1,3,1,3,0.7639304662637514,3.2601192683553126,0.15590288085184767,2.0447876322625396
3635,1,1,1,3,1,1,1,1,1,0,1.2230188605738521,1.7369269838852364,0.38109033410451576,2.5285441305392036
3636,1,1,0,0,1,0,1,2,1,3,1.9195636137428789,1.2357584760850182,1.316278480833998,2.170025416854654
3637,0,0,0,1,0,2,0,2,1,2,0.7639304662637514,3.2601192683553126,2.061177062157805,2.0447876322625396
3638,1,1,1,3,1,3,0,0,0,3,1.2230188605738521,1.7369269838852364,0.07603669398313873,2.5285441305392036
3639,1,1,1,3,1,1,1,3,0,2,1.2230188605738521,1.7369269838852364,0.07603669398313873,2.5285441305392036
3640,1,1,0,1,1,0,1,1,0,1,1.3640532553927782,2.7159841829682874,1.028496706678954,2.170025416854654
3641,1,0,1,3,0,0,0,3,1,2,1.2230188605738521,1.7369269838852364,2.3023203633112317,2.5285441305392036
3642,1,0,0,2,1,1,1,0,1,1,0.7334638979669996,2.5128542421562234,1.028496706678954,2.170025416854654
3643,0,0,0,1,0,3,0,3,1,0,-0.3651809347486352,2.671276274017843,2.517865453728211,2.0447876322625396
3644,0,0,0,3,0,1,1,3,1,0,2.2890119417126993,2.246903397138722,2.517865453728211,2.0447876322625396
3645,0,0,0,2,1,2,1,1,0,3,-0.3657780160822037,2.6573298106312473,1.587315273763541,2.0447876322625396
3646,0,1,0,1,0,1,0,1,1,0,-0.3657780160822037,0.7257882973826608,1.587315273763541,2.0447876322625396
3647,0,0,1,0,0,0,1,3,0,3,-0.8778566249370554,2.8908011497536408,2.1645571055315123,1.4960558168276066
3648,1,1,1,3,1,0,1,3,1,3,1.3861987269766953,1.7369269838852364,1.2890255171097948,1.000788666675593
3649,1,0,0,2,1,0,1,1,0,1,1.0189977098413066,3.6926024798619053,1.028496706678954,2.170025416854654
3650,1,1,0,1,0,0,1,3,1,1,1.0189977098413066,-0.7044798728949977,2.398816463148531,2.170025416854654
3651,1,1,0,3,1,0,0,2,0,2,1.0189977098413066,3.637941296705469,2.398816463148531,2.170025416854654
3652,0,0,1,2,0,2,1,2,0,0,-0.8778566249370554,2.8908011497536408,-0.1837331180588362,0.6609673632383379
3653,0,0,1,2,1,0,1,2,1,1,-0.8778566249370554,2.8908011497536408,1.91379117244077,2.631372272489228
3654,1,1,1,0,1,2,0,0,1,0,1.3861987269766953,1.7369269838852364,0.637544256499357,1.2545011913199318
3655,0,0,0,1,1,0,1,3,1,1,0.4356157986230613,2.022220849541289,2.002887423719749,2.0447876322625396
3656,0,0,1,0,1,3,0,3,1,1,-0.8778566249370554,2.8908011497536408,1.1843460469563247,2.631372272489228
3657,0,0,1,0,0,0,0,0,0,3,-0.8778566249370554,2.8908011497536408,1.1843460469563247,2.631372272489228
3658,1,1,1,0,1,0,0,3,1,2,1.3861987269766953,1.7369269838852364,2.667854482722656,1.2545011913199318
3659,1,1,1,2,0,2,0,2,1,0,1.3861987269766953,1.7369269838852364,0.20924378662886545,1.2545011913199318
3660,0,0,1,1,1,3,0,2,0,0,-0.8778566249370554,2.8908011497536408,0.8451128939546513,2.631372272489228
3661,1,1,1,3,0,1,1,1,0,0,1.3861987269766953,1.7369269838852364,1.4644004737283314,2.1403865668785196
3662,1,1,1,2,0,3,1,3,1,2,1.3861987269766953,1.7369269838852364,1.4644004737283314,2.1403865668785196
3663,0,0,0,3,1,2,1,1,1,1,0.9656117492026162,1.979318104279825,0.8874181880462404,2.3375604176694003
3664,1,1,0,3,1,3,1,0,0,0,-0.9158187920673821,2.2340252866571255,1.5179310545977704,2.170025416854654
3665,1,1,0,2,0,1,0,1,0,0,5.306506285866176,2.2340252866571255,1.5179310545977704,2.170025416854654
3666,1,0,0,3,1,1,1,3,1,2,-0.5264699973058233,2.317864981752133,1.5179310545977704,2.170025416854654
3667,1,1,1,2,0,3,1,1,1,3,1.3861987269766953,1.7369269838852364,1.2255214820207012,2.1403865668785196
3668,0,0,1,3,1,3,0,1,0,0,-0.8778566249370554,2.8908011497536408,1.2963122123300448,1.3422885097831638
3669,1,1,1,3,0,2,1,1,1,2,1.3861987269766953,1.7369269838852364,1.1985760860467083,2.1403865668785196
3670,1,0,1,0,1,1,1,3,1,0,1.3861987269766953,1.7369269838852364,2.770428978048158,2.1403865668785196
3671,0,0,0,2,1,1,0,3,0,1,0.3020251430198335,2.9154414205025656,2.1908233269234145,2.3375604176694003
3672,0,0,0,1,0,3,1,1,0,0,0.3020251430198335,-0.4447598190040596,0.2669291893141197,2.3375604176694003
3673,0,0,0,1,0,3,1,0,0,1,0.3020251430198335,-0.4447598190040596,1.8650907383649378,2.3375604176694003
3674,0,0,0,0,0,1,1,1,1,1,0.3020251430198335,-0.4447598190040596,1.8650907383649378,2.3375604176694003
3675,1,1,0,0,0,0,1,3,1,3,-0.9353551990056408,0.6618156638565145,1.5179310545977704,2.170025416854654
3676,1,1,1,3,0,0,0,2,1,0,1.3861987269766953,1.7369269838852364,1.3268695546382827,2.1403865668785196
3677,1,1,1,3,1,1,1,3,1,2,1.3861987269766953,1.7369269838852364,1.3268695546382827,2.1403865668785196
3678,0,0,1,3,0,2,1,0,1,1,-0.8778566249370554,2.8908011497536408,0.9705419321168617,1.5062132120535316
3679,0,0,1,2,1,0,0,1,0,2,-0.8778566249370554,2.8908011497536408,0.9705419321168617,1.5062132120535316
3680,1,1,1,1,0,3,1,3,1,1,1.3861987269766953,1.7369269838852364,1.3934070988391285,1.2123752727340045
3681,0,0,0,2,1,2,1,0,0,1,1.3704499433519297,3.747468723346663,2.9634939462646104,0.6850606305796458
3682,1,1,1,1,1,3,1,3,0,1,1.3861987269766953,1.7369269838852364,1.3934070988391285,1.2123752727340045
3683,1,1,0,0,1,2,1,1,0,1,2.25333699483468,2.0938459681382344,1.5704542859007942,2.170025416854654
3684,1,1,0,3,0,0,1,2,1,3,2.25333699483468,2.0938459681382344,1.5704542859007942,2.170025416854654
3685,1,1,1,3,1,2,1,0,0,1,1.3861987269766953,1.7369269838852364,0.4090274988736635,1.2123752727340045
3686,0,0,1,2,0,1,1,1,0,0,-0.8778566249370554,2.8908011497536408,0.561409725791311,1.8072443512331147
3687,1,1,0,1,1,0,0,2,0,0,2.9809348071792767,1.8597158046416151,1.275798756023216,2.170025416854654
3688,0,0,0,1,1,1,0,1,1,2,0.8374156666942693,2.8842112525370824,0.7209462937358599,1.679187722923059
3689,0,0,0,3,0,3,0,2,1,3,1.0200534740877936,1.8558845994612583,2.434575896085929,2.5734109097479285
3690,0,0,1,0,0,2,0,3,1,3,-0.8778566249370554,2.8908011497536408,0.9229899115338429,1.8072443512331147
3691,0,0,1,0,0,1,0,1,0,3,-0.8778566249370554,2.8908011497536408,2.45963906915354,1.8072443512331147
3692,1,0,1,3,0,1,1,3,1,0,1.3861987269766953,1.7369269838852364,1.1236536193194,1.2123752727340045
3693,0,0,1,2,0,0,0,2,1,3,-0.8778566249370554,2.8908011497536408,2.45963906915354,1.8794910664620255
3694,0,0,1,2,0,2,1,0,0,3,-0.8778566249370554,2.8908011497536408,-0.3485122843054569,1.8794910664620255
3695,1,1,0,3,1,0,1,2,1,1,0.5543799990029861,2.0122432790636275,0.34273982223866284,2.170025416854654
3696,1,1,0,3,0,0,0,1,1,2,0.5543799990029861,2.0122432790636275,0.34273982223866284,2.170025416854654
3697,1,0,1,1,0,3,1,1,1,0,1.3861987269766953,1.7369269838852364,2.116753285587675,1.4775847595385614
3698,1,0,1,3,1,2,0,2,1,0,1.3861987269766953,1.7369269838852364,0.6291920550099763,1.4775847595385614
3699,1,1,1,1,1,3,0,3,0,2,1.3861987269766953,1.7369269838852364,0.6291920550099763,1.994587486535115
3700,0,0,1,2,1,2,0,0,0,0,-0.8778566249370554,2.8908011497536408,0.5085711017087229,1.8794910664620255
3701,0,1,1,2,0,3,0,3,0,0,-0.8778566249370554,2.8908011497536408,1.5656829384411919,1.8794910664620255
3702,0,1,1,3,0,0,1,3,1,1,-0.8778566249370554,2.8908011497536408,-0.38003845096175204,1.8794910664620255
3703,0,0,1,2,1,2,1,1,0,2,-0.8778566249370554,2.8908011497536408,1.4632613244129007,1.8794910664620255
3704,1,1,1,3,0,0,1,0,0,0,1.3861987269766953,1.7369269838852364,1.9310752790793495,2.27843294375989
3705,1,1,1,3,0,0,1,3,1,2,1.3861987269766953,1.7369269838852364,0.9129318062763632,2.27843294375989
3706,0,0,0,2,0,3,0,2,1,1,-0.21347756602789314,1.8478532500525078,0.6615799441493222,1.8370346697611741
3707,1,1,0,0,1,1,0,0,1,3,-0.8345858307979568,0.7388174938195446,0.34273982223866284,2.170025416854654
3708,1,0,0,1,0,2,0,0,1,1,1.339050354323815,1.5225383484355908,0.34273982223866284,2.170025416854654
3709,1,1,1,3,0,0,0,3,1,3,1.3861987269766953,1.7369269838852364,2.160357283749078,2.2632723445505643
3710,0,0,0,1,0,1,0,1,1,3,1.194220855571975,2.519099922824946,0.7104248466161196,1.8370346697611741
3711,0,0,1,0,0,2,1,1,0,3,-0.8778566249370554,2.8908011497536408,1.5337294879460504,1.8794910664620255
3712,0,0,1,1,0,1,1,0,0,0,-0.8778566249370554,2.8908011497536408,1.5337294879460504,1.8794910664620255
3713,0,1,1,1,1,3,0,0,1,3,-0.8778566249370554,2.8908011497536408,1.5337294879460504,1.8794910664620255
3714,0,0,0,2,0,1,0,2,1,3,1.0182573209826173,1.5717542448144992,0.450818766874707,1.8370346697611741
3715,0,0,1,0,1,0,0,2,1,3,-0.8778566249370554,2.8908011497536408,0.8557312957122941,1.886262344498592
3716,0,1,0,1,0,0,0,1,0,3,1.0182573209826173,0.857805632197457,1.5938115838186957,1.8370346697611741
3717,1,1,0,3,1,3,1,2,1,3,2.023402045170214,2.8671338467201197,2.4261696694360673,2.170025416854654
3718,1,1,0,0,0,1,0,3,0,2,2.023402045170214,0.7535885046292328,2.4261696694360673,2.170025416854654
3719,1,1,0,1,1,1,1,0,0,2,2.8811097198077538,0.7535885046292328,2.4261696694360673,2.170025416854654
3720,1,1,0,0,1,0,0,0,1,1,2.8811097198077538,2.776276396748812,2.4261696694360673,2.170025416854654
3721,1,1,1,3,1,1,1,1,1,0,1.3861987269766953,1.7369269838852364,1.5169592601266648,2.2632723445505643
3722,1,1,0,1,0,0,0,1,1,3,1.2184740626274562,2.8779559076799828,2.4261696694360673,2.170025416854654
3723,1,1,1,3,0,3,0,0,1,0,1.3861987269766953,1.7369269838852364,0.8452193301922134,2.105607384399628
3724,0,0,0,2,1,1,1,0,0,2,1.5355113087401098,2.0358102403757146,2.109562006139733,2.599916887570699
3725,0,0,0,3,1,3,0,2,0,1,-0.9163548814064011,2.0358102403757146,2.109562006139733,2.599916887570699
3726,1,1,0,0,1,0,0,0,1,1,1.5293053390495939,2.7510329825294537,2.4261696694360673,2.170025416854654
3727,0,0,1,0,1,2,1,0,0,0,-0.8778566249370554,2.8908011497536408,2.510576237892593,2.8943425251902535
3728,0,0,0,0,0,2,0,2,1,2,2.9471161512526107,2.439716298161086,0.4678164200306263,2.438816838400016
3729,1,0,1,2,1,3,0,3,1,1,1.3861987269766953,1.7369269838852364,0.27993036507318436,2.184481497473749
3730,1,1,1,3,1,3,0,3,0,2,1.3861987269766953,1.7369269838852364,0.27993036507318436,2.184481497473749
3731,0,0,0,3,1,2,1,0,0,0,0.8929790992363603,2.439716298161086,0.4678164200306263,2.438816838400016
3732,0,1,0,2,0,2,0,2,0,3,0.8929790992363603,2.54332470533687,1.4374420277406432,2.438816838400016
3733,0,1,1,0,1,1,0,3,1,1,-0.8778566249370554,1.4669161831872617,1.2233457283278262,1.5490392637798043
3734,1,1,0,1,0,1,0,1,1,1,2.482468304619881,0.05287220342859955,2.4261696694360673,2.170025416854654
3735,0,0,1,0,0,1,0,1,1,3,-0.8778566249370554,1.4669161831872617,1.1947456311889701,1.4589073338785297
3736,0,0,0,3,1,3,0,1,1,3,0.9963641629048635,1.9976172839146233,1.5207898934047257,1.7287860163605948
3737,0,1,1,3,0,2,1,0,1,2,-0.8778566249370554,1.4669161831872617,0.8450852332240355,1.990762726957597
3738,1,1,1,1,1,3,1,3,1,3,1.3861987269766953,1.7369269838852364,0.5053453201671583,2.184481497473749
3739,1,1,1,3,1,1,1,3,0,2,1.3861987269766953,1.7369269838852364,0.5053453201671583,2.184481497473749
3740,1,1,0,0,0,2,1,3,1,0,2.4303650797890075,2.272604133336185,1.3749127885167525,2.170025416854654
3741,0,0,0,0,0,3,0,2,1,3,0.9963641629048635,2.155644013663739,1.7253625757633286,2.166756337553607
3742,1,1,1,3,0,2,1,3,1,3,1.3861987269766953,1.7369269838852364,1.5865942931601336,2.184481497473749
3743,1,0,1,0,1,1,1,1,0,0,1.3861987269766953,1.7369269838852364,1.5865942931601336,2.184481497473749
3744,1,1,0,0,1,0,0,2,0,0,0.30366485877003146,1.5190737436795878,2.1509132476680337,2.170025416854654
3745,1,0,0,3,1,3,0,2,1,3,0.30366485877003146,1.5190737436795878,2.1509132476680337,2.170025416854654
3746,0,0,0,1,0,3,0,3,0,3,0.46092122122819834,1.8860491839653992,2.847767838620848,2.166756337553607
3747,1,1,0,0,1,3,0,1,0,3,0.9791832405057392,2.3073925073735633,2.1509132476680337,2.170025416854654
3748,1,0,0,0,1,1,0,0,0,0,0.9791832405057392,2.3073925073735633,2.1509132476680337,2.170025416854654
3749,0,0,1,3,1,3,0,2,0,1,-0.8778566249370554,1.4669161831872617,1.1483086633424961,2.974425329237121
3750,0,0,1,3,0,1,1,3,0,1,-0.8778566249370554,1.4669161831872617,1.1483086633424961,2.974425329237121
